filename,pitch_mean,pitch_min,pitch_max,pitch_depth,energy,speaking_rate,gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
3853-163249-0051_1.flac,1298.7277,154.69768,3992.0215,3837.3237,29.176456,11.284722222222223,female,-177.1614,78.63075,-10.596182,28.987278,-17.850895,-13.339349,-25.713743,-15.281617,-8.475257,-9.9657135,0.98050785,1.0902587,1.5250827
3853-163249-0052_1.flac,1388.6014,152.43594,3995.195,3842.759,52.5262,11.11111111111111,female,-194.6687,79.875244,-9.485732,27.682348,-10.887205,-19.482582,-30.237595,-17.260984,-2.988003,-10.047637,0.062328126,3.768119,2.0154257
3853-163249-0053_1.flac,1443.901,152.53445,3995.9246,3843.3901,104.10546,11.094961240310077,female,-171.33516,83.258934,-15.126237,19.638657,-11.6372385,-13.607499,-33.007515,-9.111121,6.5386243,-8.676847,-0.33697698,2.724962,-0.96093345
3853-163249-0054_1.flac,1485.7705,152.59029,3995.5637,3842.9734,97.57712,11.755150461207666,female,-159.59654,75.9408,-14.63195,21.626976,-9.625655,-11.873524,-37.6136,-14.756473,2.5146098,-9.192336,1.1724811,-1.8078123,-1.0133955
3853-163249-0055_1.flac,1417.8344,154.06302,3992.3682,3838.3052,21.597843,11.0397946084724,female,-152.35156,74.21388,-14.625932,36.607918,-14.490059,-21.66709,-44.048794,-10.202733,4.6248894,-5.6017103,-3.131106,-8.486264,5.613629
3853-163249-0056_1.flac,1232.5354,154.71568,3992.1143,3837.3987,21.23354,11.311672683513837,female,-175.20595,91.23625,-17.419985,13.29985,-12.833881,-14.056346,-37.166172,-9.911311,7.2884064,-8.178538,2.379425,-4.742688,-1.3773236
422-122949-0000_1.flac,1275.0184,152.46297,3995.9438,3843.481,47.867886,10.9297725024728,female,-223.90263,86.12424,14.63585,37.64233,4.5937185,6.769945,-26.301727,0.18559916,-11.891026,-4.8002634,-9.323613,-5.6239176,-9.978388
422-122949-0001_1.flac,1381.8473,152.51877,3995.5415,3843.0227,25.03617,11.481332798073064,female,-233.92915,85.59538,18.303526,30.480074,0.096497364,5.012766,-24.002954,-1.8095413,-17.441137,-3.0613794,-10.286205,-6.067194,-5.6927595
422-122949-0002_1.flac,1441.5731,152.58083,3996.0503,3843.4695,7.5321465,12.29050279329609,female,-251.88942,80.33323,21.98542,38.027634,-0.9651896,4.823097,-21.571938,0.050868716,-14.247238,-5.457367,-8.226053,-3.337769,-7.6735682
422-122949-0003_1.flac,1368.4541,152.37518,3995.079,3842.7039,39.74021,10.445792666842523,female,-230.67833,87.65636,11.468163,33.40844,3.3252223,4.0662675,-28.101135,-0.17352419,-13.878145,-5.3896832,-9.316607,-4.2590103,-4.389643
422-122949-0004_1.flac,1310.7086,152.96039,3995.7952,3842.8347,12.486562,10.164638511095204,female,-246.50096,75.718834,18.488157,30.424109,-1.504396,7.5569434,-22.355219,5.291623,-17.907207,-1.1479053,-9.975611,-4.3848805,-4.896358
422-122949-0005_1.flac,1412.3658,152.4937,3993.708,3841.2144,16.2232,10.547875064004096,female,-258.7229,86.98694,22.10338,42.864193,4.87578,2.3203998,-28.53858,2.6645803,-12.636592,0.8508686,-8.860629,-6.8404636,-6.5039806
422-122949-0006_1.flac,1251.5581,152.36185,3994.6934,3842.3315,24.931107,9.863588667366212,female,-258.2382,77.67475,26.231434,41.11724,8.485974,2.3300755,-23.375525,0.3225982,-15.340225,-2.662383,-7.7966585,-6.559522,-7.2664037
422-122949-0007_1.flac,1114.9387,152.91003,3995.397,3842.4868,25.420837,10.113864701942399,female,-254.82263,95.285385,16.108868,41.179863,3.2512481,-2.0439467,-28.190536,2.3058236,-16.011805,-0.113889396,-8.83749,-7.952013,-6.365904
422-122949-0008_1.flac,1372.0308,152.38327,3995.095,3842.7117,15.450057,10.75268817204301,female,-256.03638,83.37943,26.135628,43.52058,3.3940613,-0.22114547,-27.072266,2.2222288,-13.089881,0.6006772,-14.785163,-6.826322,-7.4024916
422-122949-0009_1.flac,1249.4393,152.37167,3995.9417,3843.57,48.712547,10.876256925918327,female,-244.65814,94.531006,18.477072,35.77048,-0.3810984,2.4412842,-24.734993,-1.6600221,-16.23862,-3.0969143,-8.042727,-4.4577093,-7.160574
422-122949-0010_1.flac,1285.1575,152.55542,3995.7239,3843.1685,67.08867,10.850801479654749,female,-232.24187,94.927345,18.77068,31.172377,-3.200176,4.834482,-27.16359,-3.1356003,-14.165719,1.1840495,-12.683376,-3.6919692,-5.4604135
422-122949-0011_1.flac,1215.082,152.74687,3995.1667,3842.42,28.001038,10.27576197387518,female,-255.37425,78.661575,25.489388,36.840107,4.580977,6.1196055,-32.072205,0.85545415,-9.106514,-6.9052396,-9.971955,-4.2793937,-4.9627132
422-122949-0012_1.flac,1385.6875,152.54208,3995.7207,3843.1787,28.913061,10.89171974522293,female,-242.45972,80.13847,19.545347,41.64757,7.137434,3.6412075,-29.147568,-1.6875174,-11.766511,-6.707266,-11.459087,-3.2506425,-5.7149377
422-122949-0013_1.flac,1305.8595,152.36206,3995.9587,3843.5967,55.103134,11.150252718639914,female,-237.51427,85.04089,20.059793,28.76864,3.0598707,5.226708,-28.26305,-0.56269056,-11.3653345,-1.386201,-11.979853,-3.54035,-6.309444
422-122949-0014_1.flac,1398.8606,152.46332,3995.6543,3843.191,51.256927,10.557388435492273,female,-240.12369,81.70467,16.723083,35.299522,5.7919517,6.068521,-28.706194,1.8809956,-10.813167,-4.883663,-11.631626,-2.5196528,-4.563549
422-122949-0015_1.flac,1376.0414,152.42024,3995.308,3842.888,28.780369,10.191812195820212,female,-252.63013,83.47125,19.780201,38.084408,7.476591,2.497813,-28.010742,0.39069074,-11.205919,-3.1096506,-12.577234,-3.334057,-5.1185327
422-122949-0016_1.flac,1207.0856,154.42476,3993.8894,3839.4646,7.388233,8.773678963110669,female,-277.1697,92.048874,20.993244,25.160206,1.844405,5.3508697,-16.969805,1.6874217,-15.707712,-1.081754,-10.033584,-4.28395,-5.0673714
422-122949-0017_1.flac,1278.8173,153.2607,3995.8118,3842.551,3.8847477,10.502283105022832,female,-258.23254,62.032738,29.883007,29.592985,8.651563,12.952254,-28.118637,2.4029915,-15.79643,-7.1755877,-8.544954,-3.6949582,-0.23181523
422-122949-0018_1.flac,1374.1621,152.43327,3994.7764,3842.343,22.33463,10.8479231033299,female,-260.59256,84.868774,17.020119,42.977825,10.902996,0.9220071,-26.74187,2.0676355,-14.762337,-5.6779985,-9.807414,-0.60738856,-7.2278433
422-122949-0019_1.flac,1332.8606,152.50963,3995.7935,3843.284,33.76967,10.358357311012295,female,-251.97726,78.02092,26.549915,30.010305,-0.45646065,6.829197,-29.580235,1.1196283,-12.331855,-1.6594174,-9.005931,-4.812013,-4.0852575
422-122949-0020_1.flac,1418.1583,152.6988,3994.8726,3842.1738,38.136917,10.551046561298591,female,-252.7743,88.15103,16.219797,32.127632,0.30306673,7.546136,-21.96497,1.4090433,-14.996275,-3.5408473,-7.5881677,-4.5348334,-6.522245
422-122949-0021_1.flac,1132.9535,152.71033,3993.832,3841.1216,20.062477,10.24428684003152,female,-251.99628,90.46324,14.484635,39.065975,4.045583,6.3645325,-25.072325,-0.62622994,-14.635173,-3.8088582,-8.52976,-4.241559,-6.806477
422-122949-0022_1.flac,1491.7188,153.10591,3994.7314,3841.6255,27.074026,10.868897758673626,female,-248.44417,75.32429,21.100914,38.00016,3.1662893,7.411276,-22.271927,-4.0761795,-12.56309,-4.2487655,-9.233976,-5.0529947,-6.9494767
422-122949-0023_1.flac,1349.5857,152.83939,3994.5698,3841.7305,25.316444,10.910307898259706,female,-252.67409,83.12111,23.644943,36.36789,4.772908,7.5638227,-25.973309,-1.8853574,-16.915882,-3.7984948,-9.178463,-5.773633,-5.578528
422-122949-0024_1.flac,1347.4581,152.39316,3994.103,3841.71,15.121122,9.958932238193018,female,-256.34915,70.55076,27.828442,35.145267,5.211328,11.140533,-29.34781,2.9695413,-14.610569,-1.8575085,-9.863174,-4.5681753,-5.882667
422-122949-0025_1.flac,1441.6782,152.41696,3995.8977,3843.4807,30.29347,10.476190476190474,female,-256.28036,71.992256,36.400936,33.830914,6.1598806,15.457974,-14.030649,6.91003,-5.9459352,1.5716114,-7.2273264,-1.7733984,-3.8384917
422-122949-0026_1.flac,1607.714,152.36096,3995.3586,3842.9976,19.941841,10.297482837528605,female,-250.83818,60.049274,31.285303,43.673065,10.456198,14.017723,-16.683485,6.3773623,-5.454254,0.18500441,-8.746272,-0.9767438,-5.39567
422-122949-0027_1.flac,1447.779,152.4291,3995.966,3843.5369,33.54917,11.506276150627615,female,-249.70705,80.65537,27.50734,40.6725,9.282543,10.943392,-15.906387,7.108709,-7.8640294,1.9862185,-8.165428,-2.6241775,-4.1349316
422-122949-0028_1.flac,1225.2142,152.49521,3995.6365,3843.1414,4.1117024,9.004092769440655,female,-284.54715,75.07153,29.103384,35.609768,11.589071,11.27171,-20.425373,18.125101,-10.903308,1.1718062,-5.101277,-4.610127,-1.8087819
422-122949-0029_1.flac,909.53284,156.10695,3879.5999,3723.493,4.8577266,10.291595197255575,female,-245.60117,96.09205,15.212384,27.248743,4.5301223,5.529359,-16.169893,13.143896,-13.933143,7.0194855,-7.144721,-4.8209376,-3.3702605
422-122949-0030_1.flac,1387.2632,153.37474,3993.9722,3840.5974,4.0731406,11.564625850340136,female,-257.9757,87.70791,22.742132,41.456497,11.453217,14.703133,-16.216494,7.549706,-1.3690753,-1.0538293,-2.9121728,-1.2067139,-5.3945556
422-122949-0031_1.flac,1041.1755,152.41827,3995.901,3843.4827,9.349627,10.058309037900875,female,-279.30017,87.35246,28.225933,39.57084,15.672863,10.941952,-18.279762,8.203811,-9.806226,4.1287336,-6.1792774,-4.3362145,-3.580166
422-122949-0032_1.flac,1145.1399,152.51613,3994.1191,3841.603,17.889696,8.832335329341317,male,-293.50513,77.64307,34.017647,39.400856,12.6474,16.820288,-11.325258,7.835169,-3.8603914,0.9305144,-4.685377,-1.4762874,-3.5016768
422-122949-0033_1.flac,1281.2845,152.73676,3994.4038,3841.667,7.2733426,10.441044104410441,female,-272.16434,85.78204,27.979235,34.638393,7.279452,18.623936,-19.875704,12.843069,-9.781455,1.2343503,-3.3746917,-1.1635306,-0.9747113
422-122949-0034_1.flac,1312.2231,152.3603,3993.1326,3840.7722,27.50893,10.41041041041041,female,-255.292,81.39974,30.276394,42.32221,6.765453,10.065144,-13.847832,4.3867326,-7.2303357,-1.1980493,-7.3876295,-1.5511577,-5.200057
422-122949-0035_1.flac,1647.6804,152.40175,3995.8408,3843.439,7.7212925,9.584664536741213,female,-258.46558,69.40351,29.348576,41.013474,7.130483,13.414441,-13.716111,10.535513,-8.537373,3.5150254,-8.047537,-1.5705556,-2.7941875
5338-24615-0000_1.flac,1478.1729,152.51709,3995.198,3842.681,11.839671,9.875311720698255,female,-304.24335,88.97543,-23.580976,16.716036,-6.997627,7.069236,-18.338926,-2.1708012,-4.980601,-20.552479,3.5321488,8.158232,1.6156323
5338-24615-0001_1.flac,1573.5399,154.3833,3993.6814,3839.298,9.832172,10.256410256410255,female,-299.0179,57.242317,-4.5826187,17.055693,-8.934714,5.3490696,-13.764434,-0.49772027,-3.714735,-17.27824,2.2771714,8.184105,1.5932992
5338-24615-0002_1.flac,1470.2257,152.40024,3995.8408,3843.4407,48.6853,10.857053974179498,female,-279.4364,85.00316,-20.924137,10.327912,-14.282317,7.1005654,-12.169638,-0.38302067,-7.863176,-21.198452,5.4712896,5.1351385,-0.40214282
5338-24615-0003_1.flac,1214.9557,153.27306,3991.3513,3838.0784,15.380156,10.107991360691145,male,-301.47034,82.643364,-10.281882,12.086892,-9.839273,2.813559,-18.083244,1.44321,-7.9673924,-20.09249,5.9888263,4.9000545,-0.7485494
5338-24615-0004_1.flac,1289.1334,152.74033,3995.8354,3843.0952,31.158472,8.974904296044237,female,-318.2542,87.17583,-9.879832,10.969716,-11.589061,3.6235716,-10.401269,5.089518,-6.2937765,-21.871485,3.711153,1.9568665,0.89513993
5338-24615-0005_1.flac,1424.851,152.58972,3995.4067,3842.817,21.686443,10.073157006190208,female,-312.82257,87.95459,-18.343979,12.347229,-15.866146,4.8102403,-9.23917,2.99776,-12.716805,-18.137299,13.939515,3.4865837,-1.0381519
5338-24615-0006_1.flac,1367.4043,152.41847,3995.6428,3843.2244,15.352227,9.581355200690547,female,-301.9476,92.93648,-18.911278,14.358848,-16.630236,7.678142,-13.616924,1.1189791,-16.60891,-14.94955,10.543465,3.1052117,-1.879324
5338-24615-0007_1.flac,1448.4758,152.77493,3995.3652,3842.5903,11.842028,9.722222222222221,female,-308.07144,83.15141,-16.358603,15.624994,-16.067125,6.4289865,-13.379467,3.318695,-10.946422,-17.61795,8.170698,4.853143,0.47284284
5338-24615-0008_1.flac,1381.5057,153.07925,3991.0754,3837.996,11.797666,9.297520661157025,female,-306.89215,90.79449,-23.357609,13.938573,-14.317523,1.4401028,-11.712594,5.470003,-8.953345,-21.43537,9.499644,8.366427,1.0893431
5338-24615-0009_1.flac,1517.2072,152.63687,3994.644,3842.007,5.113678,8.930669800235018,female,-328.09537,76.374756,-6.6062236,29.165964,-15.8582535,1.070839,-12.950967,4.84186,-15.300841,-17.016375,7.233437,2.264845,1.394153
5338-24615-0010_1.flac,1270.4004,154.60933,3994.969,3840.3596,5.1607823,9.254498714652955,male,-298.74704,90.95009,-18.513596,8.116454,-12.74273,3.146322,-8.902619,3.232657,-15.504148,-16.33274,9.948548,3.71249,1.8500714
5338-24615-0011_1.flac,1185.9015,154.1818,3991.838,3837.656,9.650817,10.822510822510823,female,-304.4463,101.52905,-18.457575,17.369556,-14.064545,1.5969989,-15.346504,3.1635778,-15.580506,-18.025007,9.20159,0.44660148,2.7887132
5338-24615-0012_1.flac,1455.692,154.46275,3991.9072,3837.4446,6.8950415,10.232558139534884,male,-286.51672,98.33731,-32.151512,12.681091,-7.112584,6.1122823,-17.841944,1.258409,-13.4602585,-22.433464,13.176803,1.6141895,2.3540468
5338-24615-0013_1.flac,1258.3687,154.09018,3994.269,3840.179,10.707895,10.389610389610388,male,-310.22668,87.980286,-11.67969,18.5966,-11.526711,4.297696,-18.812534,-0.30122435,-15.517178,-17.608091,10.963188,-0.03852407,2.925015
5338-24615-0014_1.flac,1398.5831,152.4488,3995.7842,3843.3354,16.658457,9.760065067100447,female,-298.77286,84.989876,-22.726902,23.122175,-14.338314,6.297218,-17.541216,4.3491955,-11.545302,-20.375399,9.153719,-0.06010964,0.042338245
5338-24640-0000_1.flac,1142.0271,152.90408,3995.7693,3842.8652,4.005721,6.666666666666666,female,-373.8004,97.28155,-4.5312304,12.134031,7.7592816,17.286001,-10.975334,-3.898607,1.5695871,-9.712425,6.519702,-0.039073534,0.17736606
5338-24640-0001_1.flac,1233.9584,152.3578,3995.4995,3843.1416,12.404672,8.259325044404974,male,-358.19492,76.189964,20.297186,10.626763,3.2781005,13.194025,-18.81147,-0.9696801,0.32579562,-14.768191,5.090293,-1.0411476,1.3680756
5338-24640-0002_1.flac,1237.192,153.22565,3996.0374,3842.8118,7.5592237,7.934893184130214,male,-383.96454,78.739235,24.333233,11.154337,12.557524,5.6135664,-13.259564,-1.854968,-2.2380118,-10.227331,3.524478,-0.9355256,3.7914
5338-24640-0003_1.flac,1156.9274,152.90622,3995.2385,3842.3323,5.673018,8.566978193146417,male,-376.6589,86.74627,18.33229,23.334343,-0.4079611,15.764672,-22.781853,-3.562753,-4.8410773,-14.287114,9.078082,-6.9148846,6.6959915
5338-24640-0004_1.flac,1374.1425,152.83778,3995.958,3843.12,9.249699,8.902691511387163,male,-357.23853,85.077644,1.4885119,21.273531,6.165912,5.5445156,-23.64652,2.2816186,1.755591,-17.030544,7.870819,-2.9017768,3.0994246
5338-24640-0005_1.flac,1392.1045,152.93164,3995.534,3842.6023,19.095224,9.401709401709402,female,-345.2643,66.62145,18.137442,19.884298,5.037598,10.16189,-21.052364,0.1360235,-3.8456903,-15.848458,9.626855,-6.7866225,5.483173
5338-24640-0006_1.flac,1210.5074,153.03406,3996.075,3843.041,15.923815,9.240622140896615,male,-320.27567,80.329704,13.59119,25.692589,4.2581496,8.89964,-21.713793,0.32776612,-2.738318,-16.300295,10.701764,-7.531336,5.6738787
5338-24640-0007_1.flac,1439.0366,152.50684,3996.003,3843.496,23.038044,9.05982905982906,female,-324.36426,57.104656,13.659243,16.918003,4.501261,3.5886102,-22.642881,0.542362,-4.499743,-11.883487,4.202975,-8.492176,10.155748
5338-24640-0008_1.flac,1310.9763,152.66147,3995.5488,3842.8875,11.294752,9.920634920634921,female,-341.79608,75.46895,11.525851,17.122408,-0.05732669,13.114285,-21.07608,-1.3753135,-5.761418,-13.588775,10.283991,-12.768463,11.246316
5338-24640-0009_1.flac,1303.2893,152.74751,3994.742,3841.9944,15.63582,9.896907216494846,male,-315.50467,78.074974,-0.863317,13.52427,8.97245,4.6678905,-26.953108,1.9782718,4.2376447,-14.8168545,4.4441752,-3.7485483,3.649113
5338-284437-0000_1.flac,1585.1932,152.4837,3995.4707,3842.987,5.114074,8.131868131868131,female,-336.65717,75.53531,-0.33393615,31.810469,-7.9524703,6.968599,-11.705188,-1.7377647,-6.018059,-14.791178,8.025022,2.0379596,6.0382953
5338-284437-0001_1.flac,1344.3988,152.53049,3994.136,3841.6055,9.556915,8.397790055248619,male,-339.43573,82.489685,-10.882862,11.072652,1.7953339,13.857987,-13.99348,-6.3519583,1.3751664,-11.146847,4.08891,1.5544045,4.500276
5338-284437-0002_1.flac,1411.5009,154.91765,3994.5574,3839.6396,2.9312243,7.1813285457809695,male,-398.25827,78.77793,-29.442293,2.95134,-1.6308446,15.033337,-12.2811,-3.0394645,-4.618971,-9.650201,6.33584,1.8430599,5.029709
5338-284437-0003_1.flac,1352.116,154.13135,3994.072,3839.9407,1.5423784,5.86080586080586,male,-428.06277,75.93318,-6.1081066,13.410055,11.5506935,10.559196,-7.610131,1.3753779,3.017834,-9.825145,8.145397,2.6957526,2.7292652
5338-284437-0004_1.flac,1316.0721,154.02777,3995.3918,3841.364,9.625428,10.169491525423728,male,-286.82367,85.73351,-14.539204,11.961441,4.956662,10.791106,-17.533756,-5.410088,-1.8957725,-12.253632,3.3520272,0.9564783,3.5212522
5338-284437-0005_1.flac,1387.0338,152.39781,3994.1035,3841.7058,6.007446,8.637236084452976,female,-343.28094,78.9478,-3.5754986,28.459047,5.4120336,-2.9564567,-23.598614,-6.7591248,-2.3823168,-10.003384,6.82117,2.5559266,0.2680811
5338-284437-0006_1.flac,1140.9277,153.752,3991.5942,3837.8423,3.9309618,8.113590263691684,male,-392.3879,87.88822,-5.8309245,20.830484,7.930776,2.8089747,-8.668585,-3.4893727,-3.7252917,-12.45442,5.5105147,-0.15636931,3.0039358
5338-284437-0007_1.flac,1223.7073,152.365,3993.2217,3840.8567,6.0733113,10.0,male,-291.62137,80.70247,-16.626482,9.048948,2.695426,3.9917905,-17.32943,-7.804396,-1.976816,-10.034468,2.807405,1.1564164,4.6565914
5338-284437-0008_1.flac,1575.4963,152.89893,3995.103,3842.204,13.730688,8.864864864864865,female,-306.61435,77.93389,-14.703213,20.45656,-2.8373759,8.63989,-15.216581,-7.982047,-2.7517173,-11.313617,5.1162915,2.6947243,2.8698997
5338-284437-0009_1.flac,1427.1523,153.04707,3994.846,3841.7988,12.931477,9.227780475959204,female,-321.59158,85.51238,-11.09374,17.131332,-2.789249,12.207092,-15.248607,-13.35369,-3.1343424,-12.122394,4.0301247,2.5519614,3.8959885
5338-284437-0010_1.flac,1393.6604,153.05695,3992.0952,3839.0383,8.510605,9.056603773584905,female,-320.27264,76.088295,-11.201226,13.927333,1.838562,10.255315,-13.175262,-10.508791,-2.7942457,-11.657665,0.7616809,1.5331886,1.8712592
5338-284437-0011_1.flac,1287.9819,152.5375,3995.8948,3843.3572,1.980198,6.119162640901771,female,-434.54346,82.131355,3.0038562,10.272959,9.753109,14.729492,-6.2366457,-7.16004,-6.0354896,-13.116314,4.2087784,7.1164975,4.9319916
5338-284437-0012_1.flac,1277.3707,154.46709,3992.9277,3838.4607,3.9881783,9.25619834710744,male,-317.3061,72.06245,-5.615388,19.205528,1.8262731,0.53982776,-16.750597,-6.0537558,-4.6456404,-13.295006,8.612415,0.085394576,-0.6023939
5338-284437-0013_1.flac,1501.2179,153.41396,3995.3848,3841.9707,13.492807,9.155555555555555,male,-323.11887,74.94914,-14.16156,9.125971,1.5913979,11.617639,-14.3006525,-11.062287,-5.9115343,-10.904569,3.8600187,1.7818123,1.7239442
5338-284437-0014_1.flac,1502.1063,152.52701,3987.7058,3835.1787,0.990455,7.588075880758808,female,-433.8058,88.674965,-8.282971,24.196854,10.662243,22.180525,-7.059137,-8.514923,-0.49526215,-10.313821,7.2637444,1.7467451,-2.7037802
5338-284437-0015_1.flac,1330.288,153.88501,3995.7283,3841.8433,7.364494,9.75609756097561,female,-309.46164,76.07403,1.3528672,22.21491,-0.9640004,9.767586,-16.40718,-9.0858555,-10.300284,-10.138411,8.357353,-0.49096674,1.9106565
5338-284437-0016_1.flac,988.1248,152.49693,3990.2412,3837.7444,6.770777,10.089020771513352,male,-289.84387,90.09356,-17.148617,13.401663,-7.237368,12.434028,-14.424054,-13.200911,-8.862078,-10.99193,7.436133,-4.6029463,1.9671956
5338-284437-0017_1.flac,1164.0465,154.69006,3993.5298,3838.8398,7.111343,10.379241516966069,male,-309.4495,90.473206,-5.2398524,19.200314,4.8115544,15.525684,-19.704157,-16.083303,-11.485222,-12.748331,5.269553,-0.57162464,2.1419456
5338-284437-0018_1.flac,1293.4132,152.36101,3995.6426,3843.2815,15.715836,10.804020100502512,female,-255.56514,95.87538,-28.238007,21.701502,-7.231704,9.898898,-25.43668,-15.596638,-4.8795877,-15.821116,12.572313,-4.5698876,1.9017407
5338-284437-0019_1.flac,1285.4391,154.92305,3995.8542,3840.9312,3.8807366,10.914927768860352,female,-316.88257,103.76262,-8.620312,14.869483,-6.11452,14.887957,-14.698601,-16.227682,-9.897737,-12.820055,6.6325746,-0.7218943,4.9686537
5338-284437-0020_1.flac,1358.9192,152.36134,3995.1172,3842.7559,15.83376,9.742388758782202,male,-295.98703,91.122185,-17.934414,6.0877576,-2.2868762,13.780392,-19.350376,-11.748177,-3.9645507,-9.134143,6.8647475,1.8487644,-0.5446751
5338-284437-0021_1.flac,1235.8586,153.26614,3993.1233,3839.8572,9.113554,7.984031936127745,male,-352.11417,68.99394,2.7931662,17.760738,1.0017314,1.6897775,-10.565092,0.6578379,-2.4722025,-2.0218856,1.1865743,1.2702516,1.1056429
5338-284437-0022_1.flac,1434.5602,152.7563,3993.7288,3840.9724,11.192768,9.523809523809524,female,-319.09628,79.201515,-6.4197474,21.45794,1.3996701,13.750957,-20.514563,-14.538432,-10.1548605,-10.893584,6.5401325,0.44185266,5.3261223
5338-284437-0023_1.flac,1531.0784,153.57066,3990.3699,3836.7993,3.2587123,7.8711985688729875,female,-369.74133,66.99323,-24.85432,-0.23363928,1.4288762,17.65783,-9.140512,-6.076409,1.004702,-5.870253,6.1030474,6.544296,2.943811
5338-284437-0024_1.flac,1533.9282,154.54543,3993.9412,3839.3958,10.786204,9.690893901420218,female,-269.54312,81.511604,-14.413578,13.0493965,2.7445478,12.722745,-20.414227,-9.805332,-5.655352,-13.009658,4.5408373,6.0204444,3.4424393
5338-284437-0025_1.flac,1695.9784,155.37077,3993.6355,3838.2646,3.460583,7.731958762886598,female,-304.43564,82.99574,-33.872013,3.0332277,-0.73924464,19.313166,-23.469673,-14.234601,-3.0524056,-12.390576,5.173301,3.8080564,4.287213
5338-284437-0026_1.flac,1397.577,152.8095,3995.0435,3842.234,20.31041,9.858712715855573,male,-297.44653,86.579506,-11.890413,12.952884,-4.407042,15.078325,-17.303083,-11.147649,-6.2896667,-12.452182,3.3398037,2.898469,3.0386055
5338-284437-0027_1.flac,1592.0985,153.73212,3995.6084,3841.8762,3.9658494,8.564231738035264,female,-329.5501,68.65527,-6.8649673,28.745592,-1.1901827,10.306622,-16.159622,-14.513929,-3.3472848,-12.376105,6.440267,-0.68415785,4.3198466
5338-284437-0028_1.flac,1657.4404,153.60568,3995.281,3841.6753,6.8257985,9.586056644880175,female,-285.6012,77.87515,-12.371004,23.185543,1.7091486,6.9090805,-19.358698,-14.885269,-8.332889,-12.218365,7.0782604,5.0157843,4.7281766
5338-284437-0029_1.flac,1405.2883,152.36327,3993.8425,3841.4792,8.90615,9.102902374670185,male,-325.9828,84.40669,-27.504923,11.782029,-3.1993754,10.70719,-15.774212,-10.069254,-4.094795,-9.990599,8.080029,1.9818217,1.5119438
5338-284437-0030_1.flac,1310.4366,152.43018,3992.8477,3840.4175,7.817361,10.392609699769054,male,-278.74536,82.20038,-8.25694,24.186476,-0.2227294,12.503384,-16.254631,-15.734682,-8.314856,-12.141234,5.2863584,-1.8898361,2.1636536
5338-284437-0031_1.flac,1458.563,152.73198,3993.0176,3840.2856,12.402349,10.064516129032258,female,-277.01483,81.587265,-17.915804,11.368175,-6.7338266,9.2178,-25.619623,-3.803885,3.064204,-10.091044,0.9695099,-1.4722524,-3.0587149
5338-284437-0032_1.flac,1432.8969,152.75443,3995.7078,3842.9534,16.756695,10.026954177897574,female,-284.14774,83.65779,-12.399122,18.412678,1.0350108,18.882708,-17.673761,-16.525278,-10.405573,-10.43575,5.2395043,-1.463765,6.177941
5338-284437-0033_1.flac,1536.0825,155.09787,3989.743,3834.645,3.3538954,7.710843373493975,male,-335.3326,67.31171,-19.806559,-2.0785713,2.908641,22.775112,-17.0365,-12.370272,-2.920553,-7.336761,6.5197334,1.8283892,3.1533546
5536-43358-0000_1.flac,1091.4368,152.93675,3995.8955,3842.9587,3.6309454,7.559055118110237,female,-344.55634,104.48051,8.783882,29.287521,-18.747215,-7.450003,-5.1904902,-6.549464,1.2095516,-2.5145075,-5.1571584,-2.3547862,-0.35539493
5536-43358-0001_1.flac,1100.0449,152.63223,3994.9546,3842.3223,12.828012,9.012658227848101,female,-317.99298,109.84565,4.7412324,45.221336,-17.473675,-10.841116,-15.462364,-11.234349,2.7240682,-7.79215,-9.134993,-1.5399611,-1.5171398
5536-43358-0002_1.flac,985.5429,152.51685,3960.7898,3808.273,16.592094,9.495548961424333,female,-304.37366,103.92175,15.735423,44.350773,-15.590586,-14.663259,-12.075756,-16.104258,-8.995363,-3.2345698,-0.010078333,0.5366027,0.4299406
5536-43358-0003_1.flac,1126.16,152.82375,3970.7825,3817.9587,11.396785,10.099337748344372,female,-292.5846,116.858345,3.3750768,46.543365,-17.602255,-14.76896,-13.158396,-18.977705,-6.474365,-3.6073954,-1.1201651,2.5605295,1.0856462
5536-43358-0004_1.flac,961.3396,152.50725,3980.7202,3828.213,9.607927,9.27038626609442,female,-294.7108,112.841286,-1.714707,50.976746,-16.03247,-15.400374,-12.372569,-17.154438,-7.384149,-4.26127,-2.9625468,2.3748693,-1.4281576
5536-43358-0005_1.flac,1137.9774,152.72148,3994.2202,3841.4988,22.751085,8.887308922858159,female,-313.01926,105.661026,13.809794,48.804325,-16.64567,-16.62509,-9.857543,-15.829038,-11.5069,-1.3556217,0.1643278,1.1436973,-1.3853142
5536-43358-0006_1.flac,1201.4717,152.52486,3994.7192,3842.1943,14.169416,9.125840537944285,female,-320.61053,101.167755,11.158864,49.891365,-11.86809,-16.945505,-10.004817,-15.75116,-7.547329,-2.4632595,-2.5573142,1.2549425,-3.488396
5536-43358-0007_1.flac,1087.9763,152.70023,3992.322,3839.6218,15.321836,10.828025477707007,female,-285.46927,115.6295,-0.09908406,38.527447,-27.352013,-9.235086,-11.22372,-18.332962,-2.75562,2.8519006,-1.2220576,-0.42227614,-2.4665241
